200-low CV gene,0.004103192,0.02393892,0.000230931,0.000230931,0.000110582,1.65E-05,6.53E-08,1.68E-09,1.68E-09,1.68E-09,1.68E-09,1.68E-09,1.68E-09,1.68E-09,1.68E-09,1.68E-09,1.68E-09,1.68E-09,7.25E-09
400-low CV gene,1,0.660055653,0.584329991,0.584329991,0.054115184,0.009868629,0.000124009,8.68E-06,8.68E-06,8.68E-06,8.68E-06,8.68E-06,8.68E-06,8.68E-06,8.68E-06,8.68E-06,8.68E-06,8.68E-06,2.15E-05
600-low CV gene,0.003233392,0.002158304,0.004164161,0.004164161,0.278969223,0.714159907,0.407287019,0.176879648,0.176879648,0.176879648,0.176879648,0.176879648,0.176879648,0.176879648,0.176879648,0.176879648,0.176879648,0.176879648,0.201239365
800-low CV gene,0.000794488,0.000587922,0.000839829,0.000839829,0.138738185,0.448634106,0.660055653,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.357448799
1000-low CV gene,1.36E-06,3.38E-06,4.40E-08,4.40E-08,0.017679236,0.134596274,1,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.357448799
1500-low CV gene,1.36E-06,3.38E-06,4.40E-08,4.40E-08,0.017679236,0.134596274,1,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.357448799
2000-low CV gene,2.02E-09,4.40E-08,0,0,0.00173543,0.024769559,0.330564931,1,1,1,1,1,1,1,1,1,1,1,0.008206939
2500-low CV gene,2.02E-09,4.40E-08,0,0,0.00173543,0.024769559,0.330564931,1,1,1,1,1,1,1,1,1,1,1,0.008206939
2900-low CV gene,2.02E-09,4.40E-08,0,0,0.00173543,0.024769559,0.330564931,1,1,1,1,1,1,1,1,1,1,1,0.008206939
50-rRNA and ribosome,0.004103192,0.02393892,0.000230931,0.000230931,0.000110582,1.65E-05,6.53E-08,1.68E-09,1.68E-09,1.68E-09,1.68E-09,1.68E-09,1.68E-09,1.68E-09,1.68E-09,1.68E-09,1.68E-09,1.68E-09,7.25E-09
100-rRNA and ribosome,0.134596274,0.355345833,0.024769559,0.024769559,0.002768769,0.000403253,2.33E-06,9.02E-08,9.02E-08,9.02E-08,9.02E-08,9.02E-08,9.02E-08,9.02E-08,9.02E-08,9.02E-08,9.02E-08,9.02E-08,3.03E-07
200-rRNA and ribosome,0.555985167,1,0.150950452,0.150950452,0.010722475,0.001326872,3.38E-06,4.40E-08,4.40E-08,4.40E-08,4.40E-08,4.40E-08,4.40E-08,4.40E-08,4.40E-08,4.40E-08,4.40E-08,4.40E-08,1.55E-07
400-rRNA and ribosome,0.174363488,0.088644327,0.330564931,0.330564931,0.134596274,0.017679236,2.29E-05,4.40E-08,4.40E-08,4.40E-08,4.40E-08,4.40E-08,4.40E-08,4.40E-08,4.40E-08,4.40E-08,4.40E-08,4.40E-08,1.55E-07
600-rRNA and ribosome,0.006357848,0.004164161,0.007685412,0.007685412,0.673319938,0.673319938,0.054371017,0.007685412,0.007685412,0.007685412,0.007685412,0.007685412,0.007685412,0.007685412,0.007685412,0.007685412,0.007685412,0.007685412,0.0113652
800-rRNA and ribosome,2.02E-09,4.40E-08,0,0,0.00173543,0.024769559,0.330564931,1,1,1,1,1,1,1,1,1,1,1,0.008206939
1000-rRNA and ribosome,2.02E-09,4.40E-08,0,0,0.00173543,0.024769559,0.330564931,1,1,1,1,1,1,1,1,1,1,1,0.008206939
1500-rRNA and ribosome,2.02E-09,4.40E-08,0,0,0.00173543,0.024769559,0.330564931,1,1,1,1,1,1,1,1,1,1,1,0.008206939
50-tRNA related,0.287763068,0.627836503,0.065169488,0.065169488,0.00578026,0.000794488,3.56E-06,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,3.35E-07
100-tRNA related,0.004103192,0.02393892,0.000230931,0.000230931,0.000110582,1.65E-05,6.53E-08,1.68E-09,1.68E-09,1.68E-09,1.68E-09,1.68E-09,1.68E-09,1.68E-09,1.68E-09,1.68E-09,1.68E-09,1.68E-09,7.25E-09
200-tRNA related,0.134596274,0.355345833,0.024769559,0.024769559,0.002768769,0.000403253,2.33E-06,9.02E-08,9.02E-08,9.02E-08,9.02E-08,9.02E-08,9.02E-08,9.02E-08,9.02E-08,9.02E-08,9.02E-08,9.02E-08,3.03E-07
400-tRNA related,0.330564931,0.150950452,1,1,0.024769559,0.00173543,4.40E-08,0,0,0,0,0,0,0,0,0,0,0,2.64E-253
600-tRNA related,1.36E-06,3.38E-06,4.40E-08,4.40E-08,0.017679236,0.134596274,1,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.357448799
800-tRNA related,1.36E-06,3.38E-06,4.40E-08,4.40E-08,0.017679236,0.134596274,1,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.357448799
1000-tRNA related,2.02E-09,4.40E-08,0,0,0.00173543,0.024769559,0.330564931,1,1,1,1,1,1,1,1,1,1,1,0.008206939
1300-tRNA related,1.36E-06,3.38E-06,4.40E-08,4.40E-08,0.017679236,0.134596274,1,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.330564931,0.357448799
